name,genres
Flying Baron 1916,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}]"
Elves vs Goblins Defender,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]"
My Summer Car,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
Fat Mask,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
The Garden,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Exodemon,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
The Tale of Doris and the Dragon - Episode 1,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Isomorph,"[{'id': '23', 'description': 'Indie'}]"
Alchemic Jousts,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Oniris Basket VR,"[{'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]"
Veilia,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
MineSweeper VR,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
STARS Simulation,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
B.C.E.,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Sakura Shrine Girls,"[{'id': '71', 'description': 'Sexual Content'}, {'id': '72', 'description': 'Nudity'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Aztecalypse,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Virtual Warfighter,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Day of the Trumplings,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Funk Unplugged,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
Cards of Chaos,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Soundboxing,"[{'id': '23', 'description': 'Indie'}]"
POLYCRUSHER,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Richie's Plank Experience,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Tvori,"[{'id': '51', 'description': 'Animation & Modeling'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '57', 'description': 'Utilities'}, {'id': '58', 'description': 'Video Production'}, {'id': '70', 'description': 'Early Access'}]"
Rebound,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Bad Pad,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Balls! Virtual Reality Cricket,"[{'id': '18', 'description': 'Sports'}]"
Spinning Maze,"[{'id': '4', 'description': 'Casual'}]"
Machinations: Fog of War,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Pro Farm Manager,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
ZEscape,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '70', 'description': 'Early Access'}]"
Publisher Tycoon,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
GunGirl 2,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Stellar Interface,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Tank Tread,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]"
Squareface,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
The Secret Order 4: Beyond Time,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
Tavernier,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
VR Amazing Files: Horror Hospital,"[{'id': '73', 'description': 'Violent'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
SteamHammerVR - The Rogue Apprentice,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
King of Booze: Drinking Game,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
VHSoverdose,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Tactics: Bludgeons Blessing,"[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Flatshot,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
The Enlightened League of Bone Builders and the Osseous Enigma,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Gooblins,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Just Cause 4,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Drop Out 0,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Cowbots and Aliens,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
A dead world's dream,"[{'id': '25', 'description': 'Adventure'}]"
Redout: Enhanced Edition,"[{'id': '9', 'description': 'Racing'}]"
Epic Tavern,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Caketomino,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Ogre,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Caesar™ 3,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Caesar™ IV,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Fly to KUMA MAKER,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]"
Sisyphus Reborn,"[{'id': '25', 'description': 'Adventure'}]"
The Castles of Dr. Creep,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Crate Punks,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
CRANGA!: Harbor Frenzy,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
City VR,"[{'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
Edge Guardian,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Aim Hero,"[{'id': '1', 'description': 'Action'}, {'id': '70', 'description': 'Early Access'}]"
Volleyball Unbound - Pro Beach Volleyball,"[{'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]"
Chess Ultra,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
Nanoborg,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Ahros: One Warrior Chronicle,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
Chimpact 1 - Chuck's Adventure,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
How to shoot a criminal,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Lectrovolt II,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Intruder,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
Sky Jac,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Dead End Junction,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Soko Match,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Accounting (Legacy),"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Live In Color,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Ballistick,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
illumine,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Zone4,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '3', 'description': 'RPG'}]"
Intensive Exposure,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Kapsul Infinite,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Seventh Knight PC Security + Gaming Accelerator 2,"[{'id': '57', 'description': 'Utilities'}]"
Overkill VR: Action Shooter FPS,"[{'id': '73', 'description': 'Violent'}, {'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}]"
Zombo Buster Rising,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Why is the Princess in a Magic Forest?!,"[{'id': '23', 'description': 'Indie'}]"
theHunter: Call of the Wild™,"[{'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
Lone Leader,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Surgeon Simulator: Experience Reality,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Shuttle Siege,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Don't Let Go!,"[{'id': '23', 'description': 'Indie'}]"
Soda Girls,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Minds Eyes,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Toon Ocean VR,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
The Journey Home,"[{'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '3', 'description': 'RPG'}]"
Streamer Simulator,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Next Day: Survival,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Kitty Kitty Boing Boing: the Happy Adventure in Puzzle Garden!,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
NBA 2KVR Experience,"[{'id': '4', 'description': 'Casual'}, {'id': '18', 'description': 'Sports'}]"
Virtual Islands,"[{'id': '4', 'description': 'Casual'}, {'id': '18', 'description': 'Sports'}]"
SPACE DVRTS,"[{'id': '1', 'description': 'Action'}, {'id': '18', 'description': 'Sports'}]"
DUSK,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Flying Pengy,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Star Boss,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Kubz VR,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Trains VR,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Zenza,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Climbey,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
LUMEN,"[{'id': '57', 'description': 'Utilities'}]"
Your Star,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Vanguard V,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
A Midsummer Night's Choice,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
DreamDesk VR,"[{'id': '50', 'description': 'Accounting'}, {'id': '51', 'description': 'Animation & Modeling'}, {'id': '52', 'description': 'Audio Production'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '54', 'description': 'Education'}, {'id': '55', 'description': 'Photo Editing'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}, {'id': '58', 'description': 'Video Production'}, {'id': '59', 'description': 'Web Publishing'}]"
TwinForce,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Visitors,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Thrills & Chills - Roller Coasters,"[{'id': '28', 'description': 'Simulation'}]"
Fright Light,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Underworld Dungeon,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Remembering Pearl Harbor,"[{'id': '54', 'description': 'Education'}]"
Pigeon Fight,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Camper Jumper Simulator,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
GUILTY GEAR Xrd -REVELATOR-,"[{'id': '1', 'description': 'Action'}]"
Music Inside: A VR Rhythm Game,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Tribocalypse VR,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
It Comes Around - A Kinetic Novel,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
INTERSHELTER,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '70', 'description': 'Early Access'}]"
Tribloos 3,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Purrfect Date - Visual Novel/Dating Simulator,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]"
Drive on Moscow,"[{'id': '2', 'description': 'Strategy'}]"
Wrack: Exoverse,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Strikers Edge,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Lost Cities,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
